Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.02783,0.74306,0.01528,1.49758,1.00121,0.03668,0.0214,0.00203,0.04097,0.7
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.98584,0.74307,0.01366,1.76341,0.93134,0.02394,0.0207,0.00234,0.04168,0.66667
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.99471,0.74264,0.01465,1.69464,0.84246,0.02418,0.01954,0.00222,0.04107,0.66667
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.01011,0.74014,0.01593,1.76401,0.86243,0.02236,0.02135,0.00228,0.04436,0.7
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.03036,0.74386,0.01916,1.79534,0.85486,0.02625,0.01916,0.00211,0.04562,0.68333
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.04128,0.7462,0.02132,1.82503,0.85072,0.0279,0.01905,0.00214,0.04765,0.7
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0527,0.74891,0.02471,1.81806,0.83582,0.02995,0.02043,0.00235,0.04755,0.61667
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.05663,0.75074,0.0283,1.78602,0.83185,0.03024,0.02304,0.00242,0.04846,0.65
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.06823,0.75387,0.0335,1.77009,0.83091,0.03443,0.02766,0.00245,0.0508,0.66667
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.35545,0.77311,0.01163,1.42592,1.00405,0.02481,0.00687,0.00111,0.01422,0.7
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.31205,0.76058,0.01099,0.93309,0.77899,0.0233,0.01608,0.00067,0.0142,0.67
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.29537,0.75722,0.01122,0.89675,0.74905,0.02157,0.01476,0.00051,0.01364,0.68
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.29411,0.75742,0.01148,1.67996,1.07182,0.08677,0.23874,0.00255,0.03281,0.66
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.31944,0.7621,0.01162,1.65482,1.05891,0.08722,0.24007,0.00255,0.03286,0.66
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.28323,0.75719,0.01269,1.65184,1.05051,0.08926,0.24395,0.00252,0.03369,0.65
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.27313,0.75493,0.01216,1.65466,1.04759,0.09114,0.24722,0.00258,0.03383,0.65
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.28043,0.75647,0.01255,1.5076,0.98887,0.08022,0.22349,0.00229,0.0308,0.67
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.28649,0.75715,0.01278,1.50617,0.98582,0.08064,0.2245,0.00227,0.03086,0.68
4,45,mse,MSE,1.0,0.0,100,1.61938,0.92823,0.14359,4.86735,1.59745,0.23612,0.49258,0.00495,0.10014,0.7
4,45,mse,MSE,1.0,0.0,300,1.10861,0.76125,0.04119,1.84313,0.8524,0.06602,0.03536,0.00243,0.05409,0.68333
4,45,mse,MSE,1.0,0.0,500,1.28282,0.75651,0.01374,1.51428,0.98678,0.08226,0.22753,0.00231,0.03101,0.69
5,46,hsic,HSIC,0.0,1.0,100,3.38361,1.19524,0.1949,8.56112,1.87808,0.23498,0.49076,0.00563,0.07363,0.75
5,46,hsic,HSIC,0.0,1.0,300,0.95063,0.78844,0.05142,4.36817,1.42824,0.11575,0.17331,0.00314,0.35137,0.86667
5,46,hsic,HSIC,0.0,1.0,500,2.75713,0.86757,0.00843,120.99949,2.25734,0.1355,0.2383,0.00464,0.23051,0.89
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,4.56584,1.32332,0.20953,8.53898,1.87541,0.23497,0.49138,0.00512,0.07235,0.8
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,3.66423,1.27773,0.28224,8.55201,1.87595,0.23499,0.49062,0.0053,0.07233,0.9
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,3.66295,1.27698,0.28219,7.88277,1.77779,0.22774,0.47391,0.00552,0.0701,0.9
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,3.73368,1.29192,0.28871,7.94814,1.7799,0.22825,0.47699,0.00542,0.06999,0.9
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,3.73229,1.29162,0.28867,7.94182,1.77783,0.22757,0.47607,0.00542,0.06979,0.9
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,3.73261,1.29163,0.28865,1.2386,0.84617,0.07486,0.18153,0.00354,0.06031,0.75
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,3.73176,1.29148,0.28866,1.15182,0.79121,0.10698,0.13407,0.00506,0.05824,0.8
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,3.73244,1.29158,0.28865,1.0298,0.76946,0.10474,0.09543,0.00497,0.05624,0.85
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,3.73247,1.2916,0.28866,0.97845,0.76025,0.07897,0.08673,0.00468,0.05743,0.85
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.88653,0.79269,0.04173,3.49272,1.70794,0.06094,0.05875,0.0013,0.08049,0.68333
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.82941,0.76606,0.03624,2.47586,1.41575,0.03293,0.03248,0.00157,0.07963,0.71667
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.79516,0.74575,0.03172,2.09691,1.28342,0.03622,0.03845,0.00166,0.07421,0.7
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.77579,0.73166,0.0296,2.07104,1.22866,0.04491,0.08928,0.00333,0.07474,0.7
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.75414,0.7148,0.0268,1.9894,1.19641,0.04452,0.09462,0.0035,0.07398,0.71667
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.74555,0.70757,0.02552,1.87734,1.15208,0.04667,0.09721,0.00353,0.07333,0.7
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.73599,0.6997,0.0233,1.81381,1.1264,0.04948,0.10171,0.00357,0.0727,0.7
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.7367,0.70043,0.02382,1.76162,1.09958,0.05241,0.10786,0.00358,0.0714,0.7
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.73696,0.69869,0.02845,1.62036,1.02775,0.07098,0.12151,0.00348,0.07182,0.75
