Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.60594,1.02481,0.05332,2.22061,1.07046,0.12975,0.15262,0.00497,0.05237,0.65
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.56139,1.02334,0.05642,2.22499,1.07597,0.12925,0.14953,0.00464,0.05454,0.5
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.58856,1.02783,0.04834,2.08583,1.05174,0.12139,0.13131,0.00464,0.04976,0.55
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.89389,1.08985,0.25091,2.26034,1.08207,0.11887,0.13584,0.00369,0.0708,0.55
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.93292,1.08028,0.27222,1.97995,1.04385,0.12041,0.13426,0.00398,0.07077,0.65
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.94912,1.07714,0.2771,2.00038,1.05441,0.12351,0.13458,0.00408,0.0707,0.65
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.95129,1.07733,0.27802,3.27318,1.20496,0.13558,0.14619,0.00485,0.07024,0.65
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.20355,0.86642,0.01294,1.45049,0.97283,0.01743,0.07153,0.00224,0.01434,0.5
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.17939,0.86093,0.01055,1.3932,0.95446,0.01773,0.0707,0.00218,0.01462,0.51667
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.16674,0.85687,0.00896,1.3543,0.93973,0.01764,0.0661,0.00207,0.01468,0.5
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.15086,0.85378,0.00795,1.33264,0.9315,0.01841,0.06234,0.00192,0.01466,0.51667
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.11183,0.8393,0.00467,1.32516,0.92858,0.01941,0.06034,0.00182,0.01408,0.5
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.11032,0.83833,0.0046,1.32908,0.92849,0.02048,0.06037,0.00184,0.01437,0.53333
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.10469,0.83584,0.00448,1.33909,0.93081,0.02184,0.06123,0.00181,0.01443,0.51667
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.11256,0.8412,0.00415,1.35362,0.93481,0.02322,0.06293,0.00178,0.01457,0.53333
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.17666,0.86032,0.01145,1.36324,0.93605,0.02551,0.06467,0.00194,0.01592,0.55
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.12846,0.84837,0.01668,1.88911,1.08589,0.07223,0.04851,0.00081,0.0084,0.55
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.11335,0.84217,0.0152,1.86276,1.0802,0.06842,0.05068,0.00095,0.00813,0.56
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.09181,0.83247,0.01403,1.82813,1.07035,0.06764,0.05038,0.00093,0.0079,0.56
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.07739,0.82496,0.01267,1.82368,1.0685,0.0684,0.05071,0.00094,0.00764,0.54
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.07426,0.82152,0.01306,1.84485,1.07358,0.07137,0.05426,0.00098,0.00766,0.52
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.07061,0.81972,0.01255,1.81542,1.06557,0.06933,0.04971,0.00096,0.00719,0.5
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.06512,0.81536,0.01258,1.57966,0.99796,0.0322,0.02082,0.00088,0.00424,0.51
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.06362,0.81269,0.01256,1.66316,1.025,0.0537,0.02833,0.00086,0.00518,0.54
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.06511,0.81291,0.01272,1.65448,1.02331,0.05663,0.03104,0.00089,0.00555,0.58
4,45,mse,MSE,1.0,0.0,100,1.95738,1.07958,0.27998,3.45361,1.23242,0.14182,0.15097,0.00496,0.07026,0.65
4,45,mse,MSE,1.0,0.0,300,1.15731,0.85546,0.00926,1.38528,0.94095,0.02858,0.06893,0.00193,0.01607,0.55
4,45,mse,MSE,1.0,0.0,500,1.05785,0.80839,0.00919,1.64662,1.02186,0.05883,0.03356,0.00089,0.00608,0.52
5,46,hsic,HSIC,0.0,1.0,100,2.85395,1.1953,0.28697,9.84245,2.08187,0.31055,0.55272,0.00321,0.06913,0.6
5,46,hsic,HSIC,0.0,1.0,300,1.84253,1.07612,0.02296,5.7672,1.67805,0.20632,0.36777,0.00412,0.06352,0.63333
5,46,hsic,HSIC,0.0,1.0,500,1.66226,1.04628,0.01214,4.77308,1.57121,0.21825,0.30532,0.00399,0.0555,0.72
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,2.48704,1.12352,0.27903,7.87384,1.96075,0.31906,0.55157,0.00315,0.06719,0.55
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,2.25131,1.07672,0.27664,7.85127,1.95875,0.31904,0.55156,0.00307,0.06738,0.55
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,2.37848,1.09367,0.28741,7.8485,1.95856,0.31905,0.55157,0.00325,0.06778,0.6
