Dataset,Experiment,Seed,Loss,Conf,Alpha,Beta,N,RF Acc,MMD,MAE x3
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.01681,0.5739
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.55,0.01571,0.74992
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.55,0.01961,0.58912
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.5,0.01605,0.59935
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.55,0.01371,0.51408
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.65,0.01093,0.52753
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.01692,0.67474
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.5,0.0153,0.50774
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.55,0.01548,0.49007
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.55,0.01902,0.59095
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.02011,0.55224
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.525,0.01445,0.85157
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.5,0.01896,0.60844
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.525,0.01602,0.59584
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.55,0.01425,0.49503
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.01071,0.52793
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.5,0.01127,0.67389
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.6,0.01533,0.65742
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.01554,0.5218
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.625,0.01907,0.62592
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.55,0.01672,0.57512
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.525,0.01335,0.83426
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.6,0.0214,0.57691
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.525,0.01569,0.57834
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.575,0.01394,0.50642
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.6,0.01059,0.60606
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.55,0.01552,0.61048
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.525,0.01622,0.71466
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.55,0.0165,0.52855
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.55,0.01834,0.60508
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.675,0.02129,0.80156
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.525,0.01495,0.54218
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.575,0.02042,0.57325
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.525,0.01383,0.58971
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.55,0.01439,0.49908
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.575,0.01082,0.53755
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.6,0.01467,0.56171
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.625,0.01623,0.71339
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.55,0.01763,0.5029
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.6,0.02011,0.60347
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.65,0.01796,0.60341
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.525,0.01443,0.55129
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.525,0.01981,0.57118
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.525,0.01416,0.57239
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.6,0.01612,0.48581
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.6,0.0123,0.48855
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.525,0.01521,0.56825
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.575,0.01628,0.72246
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.525,0.01675,0.52222
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.55,0.02004,0.59484
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.6,0.02047,0.54003
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.5,0.01326,0.5641
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.6,0.01923,0.57766
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.6,0.01309,0.56838
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.55,0.01646,0.49975
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.55,0.01151,0.50412
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.5,0.01507,0.55073
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.55,0.01474,0.64506
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.525,0.01609,0.48013
simpson-symprod,1,42,mse,MSE,1.0,0.0,50,0.575,0.01396,0.80879
simpson-symprod,2,43,mse,MSE,1.0,0.0,50,0.65,0.0271,0.67734
simpson-symprod,3,44,mse,MSE,1.0,0.0,50,0.575,0.02084,0.70002
simpson-symprod,4,45,mse,MSE,1.0,0.0,50,0.65,0.02743,0.70118
simpson-symprod,5,46,mse,MSE,1.0,0.0,50,0.575,0.01685,0.6241
simpson-symprod,6,47,mse,MSE,1.0,0.0,50,0.675,0.0111,76.16881
simpson-symprod,7,48,mse,MSE,1.0,0.0,50,0.6,0.01531,0.63297
simpson-symprod,8,49,mse,MSE,1.0,0.0,50,0.7,0.02445,0.70045
simpson-symprod,9,50,mse,MSE,1.0,0.0,50,0.65,0.02705,0.6892
simpson-symprod,10,51,mse,MSE,1.0,0.0,50,0.775,0.01275,1.28032
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.525,0.01506,0.65611
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.625,0.02721,0.67739
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.625,0.01981,0.69997
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.675,0.02892,0.70118
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.6,0.01761,0.63451
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.85,0.03529,7.30371
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.625,0.0138,0.65754
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.7,0.02399,0.70045
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.7,0.02724,0.68919
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.725,0.01334,1.32004
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.5,0.01608,0.62848
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.6,0.027,0.67783
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.6,0.01927,0.7
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.575,0.0245,0.70133
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.6,0.01732,0.62889
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.775,0.03679,4.33436
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.6,0.0106,0.64842
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.65,0.02448,0.70044
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.675,0.02796,0.68918
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.65,0.01634,1.46731
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.55,0.0135,1.93793
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.02698,0.67791
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.575,0.02041,0.70002
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.625,0.02692,0.70131
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.575,0.01785,0.63894
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.8,0.03876,1.39922
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.55,0.01017,0.73502
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.675,0.02436,0.70042
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.725,0.02811,0.68913
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.01631,1.29248
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.575,0.0164,0.59885
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.625,0.02521,0.67791
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.525,0.02011,0.70015
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.675,0.02667,0.70143
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.6,0.01736,0.61624
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.775,0.03875,0.69717
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.6,0.01346,0.63871
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.675,0.0242,0.7005
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.7,0.02765,0.68916
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.625,0.01172,1.34037
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.575,0.01718,0.62872
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.6,0.02496,0.6782
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.625,0.0206,0.7
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.725,0.03334,0.70142
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.55,0.01761,0.61042
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.825,0.03821,0.72754
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.6,0.01416,0.79236
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.7,0.02503,0.70048
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.7,0.02717,0.68913
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.625,0.01538,1.30583
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.525,0.0103,0.68868
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.6,0.02729,0.6784
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.6,0.01964,0.69095
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.775,0.03107,0.70167
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.55,0.01789,0.62276
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.825,0.04334,0.70874
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.65,0.01332,0.56574
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.75,0.02607,0.69935
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.65,0.02605,0.68916
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.625,0.01524,1.23807
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.625,0.02108,0.68612
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.675,0.02796,0.67018
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.6,0.02045,0.69207
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.7,0.02979,0.70186
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.575,0.01933,0.6688
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.9,0.05032,0.65893
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.6,0.01507,0.57406
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.575,0.02427,0.69736
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.625,0.0255,0.68909
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.775,0.01709,0.9917
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.6,0.0222,0.68684
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.7,0.02876,0.67034
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.6,0.01628,0.6267
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.65,0.02477,0.7021
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.675,0.02035,0.68655
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.9,0.05044,0.66044
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.65,0.02156,0.63848
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.575,0.02572,0.69272
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.575,0.02517,0.6888
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.55,0.01396,0.70039
simpson-symprod,1,42,mse,MSE,1.0,0.0,100,0.55,0.00829,0.54068
simpson-symprod,2,43,mse,MSE,1.0,0.0,100,0.625,0.02396,0.66879
simpson-symprod,3,44,mse,MSE,1.0,0.0,100,0.575,0.01976,0.66063
simpson-symprod,4,45,mse,MSE,1.0,0.0,100,0.55,0.00843,0.56896
simpson-symprod,5,46,mse,MSE,1.0,0.0,100,0.6,0.01773,0.64975
simpson-symprod,6,47,mse,MSE,1.0,0.0,100,0.625,0.01571,0.61129
simpson-symprod,7,48,mse,MSE,1.0,0.0,100,0.625,0.0109,0.64363
simpson-symprod,8,49,mse,MSE,1.0,0.0,100,0.7,0.01293,0.54182
simpson-symprod,9,50,mse,MSE,1.0,0.0,100,0.55,0.02452,0.69997
simpson-symprod,10,51,mse,MSE,1.0,0.0,100,0.55,0.01491,0.79626
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.6,0.00931,0.55063
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.625,0.02427,0.66929
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.625,0.02026,0.6606
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.55,0.00873,0.57648
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.55,0.01731,0.64933
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.6,0.01653,0.61036
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.525,0.01123,0.64064
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.65,0.01496,0.53211
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.625,0.02506,0.70006
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.6,0.0144,1.11483
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.65,0.00918,0.54526
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.7,0.02813,0.69316
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.6,0.02169,0.65133
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.525,0.00843,0.5774
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.625,0.01013,0.62055
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.65,0.01574,0.59579
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.625,0.01045,0.65432
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.625,0.01423,0.55128
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.65,0.02519,0.69716
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.65,0.01431,0.9434
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.55,0.00913,0.58791
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.7,0.03163,0.69323
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.02139,0.63184
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.55,0.01001,0.55196
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.01609,0.64953
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.65,0.0154,0.58531
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.0118,0.64558
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.725,0.01674,0.56461
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.65,0.02508,0.69449
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.01581,1.11638
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.5,0.01066,0.54337
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.725,0.03246,0.69325
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.675,0.02372,0.65395
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.01185,0.56665
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.55,0.01333,0.5858
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.625,0.01498,0.58232
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.675,0.01154,0.62184
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.7,0.01544,0.56746
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.675,0.02468,0.69164
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.65,0.01372,1.02913
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.55,0.01065,0.57235
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.8,0.03285,0.69322
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.6,0.02383,0.66246
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.525,0.01312,0.56947
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.575,0.01499,0.58481
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.725,0.01698,0.61619
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.575,0.01541,0.60106
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.7,0.01456,0.55989
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.65,0.02475,0.69746
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.5,0.01419,0.83294
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.6,0.0157,0.61364
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.725,0.03233,0.69338
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.65,0.02421,0.65478
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.6,0.01069,0.56215
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.6,0.01331,0.51821
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.675,0.01839,0.62832
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.6,0.01688,0.60427
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.625,0.01432,0.55999
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.65,0.02424,0.69741
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.575,0.01684,0.73932
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.65,0.01202,0.6262
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.75,0.03285,0.69341
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.625,0.02417,0.6595
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.55,0.00713,0.67185
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.625,0.01436,0.52175
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.625,0.01969,0.64016
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.55,0.01671,0.62854
